HAVNE_ID;NAVN;ERHVERVSHAVN;LYSTBAADEHAVN;PLAN;PLAN2;PLAN3;PLAN_OPDATERET;PLAN2_OPDATERET;PLAN3_OPDATERET;FOTO1;FOTOTEKST1;OPR1;FOTOGRAFNAVN1;FOTO2;FOTOTEKST2;OPR2;FOTOGRAFNAVN2;FOTO3;FOTOTEKST3;OPR3;FOTOGRAFNAVN3;FOTO4;FOTOTEKST4;OPR4;FOTOGRAFNAVN4;FOTO5;FOTOTEKST5;OPR5;FOTOGRAFNAVN5;FOTO6;FOTOTEKST6;OPR6;FOTOGRAFNAVN6;FOTO7;FOTOTEKST7;OPR7;FOTOGRAFNAVN7;FOTO8;FOTOTEKST8;OPR8;FOTOGRAFNAVN8;BREDDE;LAENGDE;X;Y
232;Nyborg Havn (Avernakke Terminalen);-1;0;LFTLINAV;LFTAVNAK;;jul 21, 2017 12:00:00 AM;jan 19, 2005 12:00:00 AM;;LFTAVNAK1;;juli 2010;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°17,9'N;010°47,3'E;613600;6129319
231;Nyborg Marina;0;-1;LFTNYBRG;;;maj 01, 2020 12:00:00 AM;;;LFTNYBRG1;;august 2015;JW Luftfoto;LFTNYBRG2;;august 2015;JW Luftfoto;;;;;;;;;;;;;;;;;;;;;;;;;55°18,4'N;010°47,6'E;613722;6130232
227;Nexø Havn;-1;-1;BOTNEXOE;;;apr 17, 2020 12:00:00 AM;;;BOTNEXOE1;Havnen set fra N;august 2018;Luftfoto Danmark ApS;BOTNEXOE2;Fiskerihavnen;august 2018;Luftfoto Danmark ApS;BOTNEXOE3;Trafikhavnen;august 2018;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;55°03,8'N;015°08,1'E;891716;6119055
219;Mommark Havn;0;-1;LF_MOMAK;;;maj 19, 2004 12:00:00 AM;;;LF_MOMAK1;;juli 2014;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°56,0'N;010°02,7'E;566931;6087845
224;Nakskov Havn;-1;-1;SMTNAKSK;;;apr 24, 2020 12:00:00 AM;;;SMTNAKSK1;;juli 2012;Arne Magnussen, Helsingør;SMTNAKSK2;;juli 2012;Arne Magnussen, Helsingør;SM_NAKSK1;;juli 2012;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;54°50,0'N;011°07,2'E;636354;6078163
409;Fur Havn;0;-1;JV_FURXX;;;apr 20, 2018 12:00:00 AM;;;JV_FURXX1;;august 2015;JW Luftfoto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56°48,2'N;009°01,2'E;501302;6295461
212;Masnedø Gødningshavn;-1;0;SMTMSNOG;;;apr 24, 2020 12:00:00 AM;;;SMTMSNOG1;;august 2018;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°58,6'N;011°53,6'E;685154;6096067
213;Masnedø Marinecenter;0;-1;SM_MSNOM;;;dec 15, 2017 12:00:00 AM;;;SM_MSNOM1;;august 2019;Luftfoto Danmark ApS;SM_MSNOM2;;august 2019;Luftfoto Danmark ApS;SM_MSNOM3;;august 2019;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;54°59,7'N;011°53,4'E;684920;6098071
216;Melsted Havn;0;-1;BO_MELST;;;jun 15, 2005 12:00:00 AM;;;BO_MELST1;;august 2018;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°12,3'N;014°59,0'E;880506;6133916
217;Middelfart Marina;0;-1;LF_MIDFL;;;apr 03, 2013 12:00:00 AM;;;LF_MIDFL1;;august 2009;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°29,5'N;009°43,7'E;545880;6149838
211;Marstal Havn;-1;-1;LFTMASTL;;;feb 07, 2020 12:00:00 AM;;;LFTMASTL1;Havnen set fra N;juli 2008;Arne Magnussen, Helsingør;LF_MASTL2;Havnen set fra S;juli 2008;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;54°51,0'N;010°31,4'E;597852;6079435
208;Marina Minde Havn;0;-1;LF_MARMI;;;jul 09, 2003 12:00:00 AM;;;LF_MARMI1;;maj 1997;Jørgen Schou Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°53,8'N;009°37,2'E;539571;6083527
197;Listed Havn;0;-1;BO_LISTD;;;apr 24, 2020 12:00:00 AM;;;BO_LISTD1;;august 2018;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°08,8'N;015°06,6'E;889164;6128114
199;Lohals Havn;-1;-1;LFTLOHAL;;;mar 13, 2020 12:00:00 AM;;;LFTLOHAL1;;august 2018;Luftfoto Danmark ApS;LFTLOHAL2;;august 2018;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;;;;;55°08,0'N;010°54,1'E;621190;6111382
201;Lundeborg Havn;0;-1;LF_LUNBG;;;maj 29, 2020 12:00:00 AM;;;LF_LUNBG1;;juli 2006;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°08,4'N;010°47,2'E;613893;6111720
466;Varde Havn;0;-1;;;;;;;JV_VARDE1;;maj 1997;Jørgen Schou Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°37,1'N;008°28,8'E;466991;6163540
467;Venø Havn;0;-1;JV_VENOE;;;sep 01, 2004 12:00:00 AM;;;JV_VENOE1;;august 2004;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56°33,0'N;008°36,9'E;476296;6267435
468;Vilsund Havn;0;-1;JV_VILSU;;;jun 10, 2015 12:00:00 AM;;;JV_VILSU1;;august 2004;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56°53,0'N;008°37,7'E;477392;6304394
423;Hvalpsund Fiskerihavn;0;-1;JV_HVPSF;;;jan 18, 2019 12:00:00 AM;;;JV_HVPSF1;;juli 2006;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56°42,1'N;009°11,6'E;511786;6284109
425;Hvalpsund Lystbådehavn;0;-1;JV_HVPSL;;;dec 07, 2018 12:00:00 AM;;;JV_HVPSL1;;juli 2000;Svend Møller Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56°42,3'N;009°12,1'E;512329;6284666
419;Hjarbæk Havn;0;-1;JV_HJABK;;;mar 24, 2010 12:00:00 AM;;;JV_HJABK1;;juli 2010;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56°31,9'N;009°19,1'E;519573;6265278
384;Aabenraa Havn;-1;0;LFTAABNR;;;maj 15, 2020 12:00:00 AM;;;LFTAABNR1;;juli 2010;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°02,6'N;009°25,7'E;527365;6099548
385;Aabenraa Lystbådehavn;0;-1;LFTAABNR;;;apr 28, 2017 12:00:00 AM;;;LF_AABNL1;;august 2015;JW Luftfoto;LF_AABNL2;;august 2015;JW Luftfoto;;;;;;;;;;;;;;;;;;;;;;;;;55°02,2'N;009°25,5'E;527149;6098995
310;Stege Havn;-1;-1;SMTSTEGE;;;jun 03, 2009 12:00:00 AM;;;SMTSTEGE1;;juli 2001;Arne Magnussen, Helsingør;SMTSTEGE2;;juli 2001;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;54°59,1'N;012°16,8'E;709852;6097866
312;Stigsnæs Færgehavn;0;0;;;;;;;SM_STGNF1;;juli 2012;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°12,8'N;011°14,6'E;642742;6120734
298;Skåninge Bro;0;-1;SM_SKNBR;;;mar 27, 2020 12:00:00 AM;;;SM_SKNBR1;;juli 2005;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°56,2'N;012°01,7'E;693957;6092013
303;Snogebæk Havn;0;-1;BO_SNGBK;;;jun 15, 2005 12:00:00 AM;;;BO_SNGBK1;;august 2018;Luftfoto Danmark ApS;BO_SNGBK2;;august 2018;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;;;;;55°01,5'N;015°07,3'E;891138;6114751
463;Thyborøn Havn;-1;0;JVTTYBRN;JVTTYBRS;ERTTYBRK;nov 08, 2019 12:00:00 AM;dec 13, 2019 12:00:00 AM;apr 12, 2019 12:00:00 AM;JVTTYBRN1;Nord og Sydhavnen set fra S;august 2018;Luftfoto Danmark ApS;JVTTYBRN2;Nordre Inderhavn, Mellemhavn, Bådehavn, Søndre Inderhavn og Forhavn;august 2018;Luftfoto Danmark ApS;JVTTYBRN3;Forhavn, Vestre Inderhavn, Beddingshavn og Yderhavn;august 2018;Luftfoto Danmark ApS;JVTTYBRN4;Yderhavn, Lossehavn og Industrifiskerihavn;august 2018;Luftfoto Danmark ApS;JVTTYBRN5;Industrifiskerihavn og Værftshavn;august 2018;Luftfoto Danmark ApS;JVTTYBRN6;Sydhavn set fra NNE;august 2018;Luftfoto Danmark ApS;JVTTYBRN7;Limfjordskaj;august 2018;Luftfoto Danmark ApS;JVTTYBRN8;Limfjordskaj II;august 2018;Luftfoto Danmark ApS;56°41,9'N;008°13,4'E;452510;6284240
420;Holstebro-Struer Havn;-1;-1;JVTHOLBR;;;jan 18, 2019 12:00:00 AM;;;JVTHOLBR1;Set fra E;juli 2014;Arne Magnussen, Helsingør;JV_HLBRL2;Set fra W;juli 2014;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;56°29,6'N;008°35,9'E;475068;6261372
422;Humlum Fiskerleje;0;-1;JV_HUMLM;;;apr 13, 2018 12:00:00 AM;;;JV_HUMLM1;;august 2016;JW Luftfoto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56°32,9'N;008°34,4'E;473878;6267224
380;Ærøskøbing Havn;-1;-1;LFTAERKB;;;nov 15, 2019 12:00:00 AM;;;LFTAERKB1;Møllegab;juli 2001;Arne Magnussen, Helsingør;LFTAERKB2;Ærøskøbing Havn;juli 2001;Arne Magnussen, Helsingør;LF_AERKB3;Vestre Bådehavn;august 2015;JW Luftfoto;;;;;;;;;;;;;;;;;;;;;54°53,6'N;010°24,7'E;590616;6083758
973;Anløbshavnen Amager Strand;0;-1;SU_KASRS;;;sep 30, 2015 12:00:00 AM;;;SU_AMARH1;;august 2016;JW Luftfoto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°38,9'N;012°39,0'E;729637;6172935
304;Sortsø Lystbådehavn (Sukkerbroen);0;-1;SM_SORTS;;;apr 02, 2008 12:00:00 AM;;;SM_SORTS1;;september 2007;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°54,9'N;011°58,9'E;691164;6089429
305;Sottrupskov Bro;0;-1;;;;;;;LF_SOTBR1;;maj 1997;Jørgen Schou Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°58,3'N;009°44,7'E;547755;6091811
306;Spodsbjerg Havn;0;-1;LF_SPDBJ;;;jul 06, 2016 12:00:00 AM;;;LF_SPDBJ1;;august 2018;Luftfoto Danmark ApS;LF_SPDBJ2;;august 2018;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;;;;;54°56,0'N;010°50,0'E;617554;6088951
307;Sprogø Havn;0;0;;;;;;;SM_SPROG1;;maj 1997;Jørgen Schou Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°19,7'N;010°58,0'E;624786;6133162
461;Thorsminde Havn;-1;-1;JVTTORMI;;;jan 08, 2014 12:00:00 AM;;;JVTTORMI1;;juli 2005;Arne Magnussen, Helsingør;JVTTORMI2;Vesthavn;juli 2013;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;56°22,3'N;008°07,1'E;445554;6247847
462;Thyborøn Færgeleje;0;0;JVTTYBRS;;;mar 08, 2019 12:00:00 AM;;;JV_TYBRF1;;august 2018;Luftfoto Danmark ApS;JV_TYBRF2;;august 2018;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;;;;;56°41,1'N;008°13,5'E;452611;6282499
418;Hirtshals Havn;-1;-1;JVTHIRSH;;;sep 30, 2015 12:00:00 AM;;;JVTHIRSH1;;august 2004;Arne Magnussen, Helsingør;JVTHIRSH2;E-lige del;august 2004;Arne Magnussen, Helsingør;JVTHIRSH3;W-lige del;august 2004;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;57°35,7'N;009°57,7'E;557699;6384082
377;Vordingborg Havn;-1;0;SMTVODBG;;;mar 27, 2020 12:00:00 AM;;;SMTVODBG1;Set fra N;august 2019;Luftfoto Danmark ApS;SMTVODBG2;Set fra NE;august 2019;Luftfoto Danmark ApS;SMTVODBG3;Set fra SW;august 2019;Luftfoto Danmark ApS;SMTVODBG4;Set fra SE;august 2019;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;54°59,7'N;011°53,9'E;684264;6098405
378;Ydernæs Fritidshavn;0;-1;;;;;;;SM_YDERN1;;august 2016;JW Luftfoto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°12,4'N;011°43,2'E;673052;6121095
437;Nees Sund Færgelejer;0;0;;;;;;;JV_NESSU1;Mors Færgeleje;august 2019;Luftfoto Danmark ApS;JV_NESSU2;Thy Færgeleje;august 2019;Luftfoto Danmark ApS;JV_NESSU3;Mors Færgeleje;august 2019;Luftfoto Danmark ApS;JV_NESSU4;Thy Færgeleje;august 2019;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;56°44,3'N;008°29,8'E;469246;6288628
295;Skærbæk Havn;0;-1;LF_SKRBK;;;dec 01, 2017 12:00:00 AM;;;LF_SKRBK1;;august 2018;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°30,8'N;009°37,7'E;539705;6151972
296;Skærbækværkets Havn;-1;0;LFTSKRBV;;;feb 10, 2017 12:00:00 AM;;;LFTSKRBV1;;august 2018;Luftfoto Danmark ApS;LFTSKRBV2;;august 2018;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;;;;;55°30,6'N;009°37,1'E;538840;6151717
456;Storodde Havn;-1;0;;;;;;;JV_STODE1;;august 2019;Luftfoto Danmark ApS;JV_STODE2;;august 2019;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;;;;;56°56,9'N;008°43,3'E;483071;6311758
460;Thisted Havn;-1;-1;JVTTISST;;;jan 31, 2020 12:00:00 AM;;;JVTTISST1;Set fra SE;august 2019;Luftfoto Danmark ApS;JVTTISST2;Set fra N;august 2019;Luftfoto Danmark ApS;JVTTISST3;Lystbådehavn;august 2019;Luftfoto Danmark ApS;JVTTISST4;Lystbådehavn;august 2019;Luftfoto Danmark ApS;JVTTISST5;Trafikhavn og Østhavn;august 2019;Luftfoto Danmark ApS;;;;;;;;;;;;;56°57,1'N;008°41,9'E;481616;6312151
452;Skaven Havn;0;-1;JV_SKAVN;;;apr 20, 2005 12:00:00 AM;;;JV_SKAVN1;;maj 1997;Jørgen Schou Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°53,6'N;008°21,6'E;459953;6194383
416;Haverslev Jolle- og Lystbådehavn;0;-1;JV_HVRSL;;;jun 05, 2020 12:00:00 AM;;;JV_HVRSL1;;august 2019;Luftfoto Danmark ApS;JV_HVRSL2;;august 2019;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;;;;;57°01,8'N;009°24,0'E;524409;6320613
417;Hemmet Havn;0;-1;;;;;;;JV_HEMMT1;;maj 1997;Jørgen Schou Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°52,2'N;008°19,7'E;457874;6191810
376;Vordingborg Nordhavn;0;-1;SM_VODBN;;;maj 31, 2019 12:00:00 AM;;;SM_VODBN1;;juli 2005;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°00,1'N;011°55,0'E;686628;6099016
364;Vesterby Havn;-1;0;SM_VSTRB;;;jun 07, 2019 12:00:00 AM;;;SM_VSTRB1;;juli 2003;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°56,1'N;011°22,4'E;652009;6090169
365;Vesterrøn Havn;0;-1;LF_VSTRN;;;apr 16, 2003 12:00:00 AM;;;LF_VSTRN1;;maj 1997;Jørgen Schou Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°01,9'N;010°31,9'E;597936;6099457
288;Marina Toft;0;-1;LF_MATOF;;;maj 24, 2019 12:00:00 AM;;;LF_MATOF1;;juli 2011;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°54,5'N;009°35,9'E;538393;6084812
293;Skælskør Havn;-1;-1;SMTSKLSK;;;nov 14, 2012 12:00:00 AM;;;SMTSKLSK1;;maj 1997;Jørgen Schou Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°15,1'N;011°17,2'E;645500;6125308
453;Skive Havn;-1;0;JVTSKIVE;;;jul 20, 2018 12:00:00 AM;;;JVTSKIVE1;Havnen set fra S;august 2018;Luftfoto Danmark ApS;JVTSKIVE2;Sydhavnen;august 2018;Luftfoto Danmark ApS;JVTSKIVE3;Fiskerihavnen;august 2018;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;56°34,2'N;009°03,3'E;503427;6269392
454;Skive Søsportshavn;0;-1;JVTSKIVE;;;jul 20, 2018 12:00:00 AM;;;JV_SKIVS1;;august 2018;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56°34,5'N;009°03,2'E;503335;6270074
415;Hanstholm Havn;-1;0;JVTHANHL;ERTHANSH;;mar 20, 2020 12:00:00 AM;maj 10, 2019 12:00:00 AM;;JVTHANHL1;Set fra NE;august 2019;Luftfoto Danmark ApS;JVTHANHL2;Set fra SW;august 2019;Luftfoto Danmark ApS;JVTHANHL3;Forhavn;august 2019;Luftfoto Danmark ApS;JVTHANHL4;Bassin 4, 5 og 6;august 2019;Luftfoto Danmark ApS;JVTHANHL5;Bassin 1 og 2;august 2019;Luftfoto Danmark ApS;JVTHANHL6;Bassin 3;august 2019;Luftfoto Danmark ApS;JVTHANHL7;Nyt bassin under etablering;august 2019;Luftfoto Danmark ApS;;;;;57°07,4'N;008°35,7'E;475432;6331315
370;Vindeby Lystbådehavn;0;-1;LF_VNBYL;;;aug 10, 2005 12:00:00 AM;;;LF_VNBYL1;;maj 1997;Jørgen Schou Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°03,0'N;010°36,9'E;603164;6101497
371;Vindebyøre Bro;0;-1;;;;;;;LF_VNBYB1;;maj 1997;Jørgen Schou Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°03,3'N;010°37,9'E;604187;6102254
357;Vasebro;0;-1;;;;;;;SM_VASBR1;;maj 1997;Jørgen Schou Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°14,8'N;011°14,8'E;642816;6124436
361;Vejrø Havn;0;-1;SM_VEJRO;;;jul 17, 2013 12:00:00 AM;;;SM_VEJRO1;;september 2007;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°02,1'N;011°22,5'E;651832;6101239
279;Sandvig Fiskerihavn;0;-1;SM_SANVF;;;apr 16, 2003 12:00:00 AM;;;SM_SANVF1;;august 2019;Luftfoto Danmark ApS;SM_SANVF2;;august 2019;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;;;;;55°03,6'N;012°07,4'E;699504;6105982
280;Sandvig Havn;0;-1;BO_SANVI;;;okt 13, 2010 12:00:00 AM;;;BO_SANVI1;;august 2018;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°17,4'N;014°47,0'E;867020;6142249
285;Skalø Havn;0;-1;;;;;;;SM_SKALO1;;maj 1997;Jørgen Schou Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°57,4'N;011°21,4'E;650904;6092484
286;Skarø Havn;0;-1;LF_SKARO;;;mar 27, 2020 12:00:00 AM;;;LF_SKARO1;;maj 1997;Jørgen Schou Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°00,6'N;010°28,3'E;594166;6097007
449;Rømø Havn;-1;-1;JVTROEMO;;;jul 19, 2019 12:00:00 AM;;;JVTROEMO1;;juli 2012;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°05,2'N;008°34,2'E;472572;6104550
450;Rønbjerg Havn;0;-1;JV_RONBJ;;;okt 07, 2015 12:00:00 AM;;;JV_RONBJ1;;august 2019;Luftfoto Danmark ApS;JV_RONBJ2;;august 2019;Luftfoto Danmark ApS;JV_RONBJ3;;august 2019;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;56°53,5'N;009°10,0'E;510088;6305357
451;Sillerslev Havn;0;-1;JV_SILSL;;;apr 16, 2003 12:00:00 AM;;;JV_SILSL1;;august 2019;Luftfoto Danmark ApS;JV_SILSL2;;august 2019;Luftfoto Danmark ApS;JV_SILSL3;;august 2019;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;56°40,9'N;008°43,8'E;483476;6281868
412;Gyldendal Lystbådehavn;0;-1;JV_GYNDL;;;maj 26, 2016 12:00:00 AM;;;JV_GYNDL1;;juli 2014;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56°34,8'N;008°42,7'E;482161;6270648
414;Hals Havn;-1;-1;JVTHALSX;;;apr 24, 2020 12:00:00 AM;;;JVTHALSX1;;august 2004;Arne Magnussen, Helsingør;JVTHALSX2;W-lige bassin;august 2004;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;56°59,4'N;010°18,4'E;579527;6316999
407;Fanø Lystbådehavn;0;-1;JV_NORBY;JV_FANOE;;jul 17, 2013 12:00:00 AM;apr 16, 2003 12:00:00 AM;;JV_FANOE1;;september 2002;Arne Magnussen, Helsingør;JV_FANOE2;;september 2002;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;55°26,6'N;008°24,5'E;462594;6144324
347;Tårs Færgehavn;0;0;;;;;;;SM_TAARF1;;maj 1997;Jørgen Schou Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°52,6'N;011°01,7'E;630127;6082840
351;Urne Fiskerihavn;0;-1;;;;;;;SM_URNEF1;;juli 2012;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°57,1'N;011°17,1'E;646313;6091828
353;Vang Havn;0;-1;BO_VANGX;;;maj 26, 2016 12:00:00 AM;;;BO_VANGX1;;august 2018;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°14,9'N;014°44,2'E;864421;6137490
354;Vang Pier;-1;0;BOTVANGP;;;jan 23, 2013 12:00:00 AM;;;BOTVANGP1;;august 2018;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°14,7'N;014°43,9'E;864023;6137090
356;Varnæs Vig Bro;0;-1;;;;;;;LF_VARBR1;;maj 1997;Jørgen Schou Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°02,2'N;009°34,0'E;536378;6098819
273;Nørrekås Lystbådehavn;0;-1;BO_NORKS;;;jun 08, 2018 12:00:00 AM;;;BO_NORKS1;Set fra SW;august 2018;Luftfoto Danmark ApS;BO_NORKS2;Set fra NW;august 2019;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;;;;;55°06,3'N;014°41,6'E;863065;6121357
277;Sakskøbing Havn;0;-1;SMTSAKKB;;;nov 08, 2006 12:00:00 AM;;;SMTSAKKB1;;juli 2005;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°48,2'N;011°38,1'E;669351;6076040
937;Handbjerg Marina;0;-1;JV_HANDM;;;maj 26, 2016 12:00:00 AM;;;JV_HANDM1;Set fra N;august 2019;Luftfoto Danmark ApS;JV_HANDM2;Set fra W;august 2019;Luftfoto Danmark ApS;JV_HANDM3;Set fra S;august 2019;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;56°28,8'N;008°43,2'E;482749;6259625
278;Sakskøbing Lystbådehavn;0;-1;SM_SAKKB;;;sep 02, 2009 12:00:00 AM;;;SM_SAKKB1;;maj 1997;Jørgen Schou Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°48,7'N;011°37,2'E;668369;6076956
445;Oddesund Nord Lystbåde- og Fiskerihavn;0;-1;JV_ODESU;;;maj 29, 2020 12:00:00 AM;;;JV_ODESU1;;august 2016;JW Luftfoto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56°35,0'N;008°33,0'E;472356;6271053
446;Remmerstrand Jollehavn;0;-1;;;;;;;JV_REMMR1;;august 2019;Luftfoto Danmark ApS;JV_REMMR2;;august 2019;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;;;;;56°32,9'N;008°29,8'E;469027;6267210
447;Ribe Havn;0;-1;;;;;;;JV_RIBEX1;Kammerslusen og Ribe Å;maj 1997;Jørgen Schou Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°20,4'N;008°40,7'E;479580;6132595
448;Ringkøbing Havn;0;-1;JVTRINKB;;;mar 15, 2019 12:00:00 AM;;;JVTRINKB1;;september 2002;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56°05,2'N;008°14,4'E;452605;6216032
408;Feggesund Færgelejer;0;0;;;;;;;JV_FEGSU1;;juli 2013;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56°58,7'N;008°55,2'E;495133;6314944
410;Gjøl Fiskeri- og Lystbådehavn;0;-1;JV_GJOEL;;;nov 23, 2018 12:00:00 AM;;;JV_GJOEL1;;august 2019;Luftfoto Danmark ApS;JV_GJOEL2;;august 2019;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;;;;;57°03,7'N;009°42,0'E;542513;6324516
411;Glyngøre Havn;0;-1;JV_GLYNG;;;nov 23, 2018 12:00:00 AM;;;JV_GLYNG1;;september 2007;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56°45,8'N;008°51,9'E;491714;6291167
341;Troense Dampskibsbro og Bådehavn;0;-1;LF_TRONS;;;sep 07, 2011 12:00:00 AM;;;LF_TRONS1;;juli 2011;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°02,1'N;010°38,7'E;605168;6099893
344;Tærø Havn;0;0;;;;;;;SM_TAERO1;;august 2019;Luftfoto Danmark ApS;SM_TAERO2;;august 2019;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;;;;;54°57,4'N;012°04,9'E;697353;6094313
346;Tårs Fiskeri- og Lystbådehavn;0;-1;SM_TAARS;;;maj 02, 2007 12:00:00 AM;;;SM_TAARS1;;juli 2005;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°52,7'N;011°01,4'E;629858;6083044
